Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,,,,,,,,,,
Measured,999999,ABQ,NM,USA,35.05,-106.64,-7,1600,,,,,,,,,,
Year,Month,Day,Hour,rh,Wspd,Tdry,DHI,DNI,GHI,Albedo
2019,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,1,7,60.9424321973646,1.99200000634064,-4.73716215185217,14.7429143738102,264.832939082253,40.8749783812342,0.192
2019,1,1,8,54.784333483378,1.8037000020345,-3.65238333145777,31.54633547465,754.498236083984,185.738601048787,0.192
2019,1,1,9,41.4473332722981,2.92356666525204,-0.708700002978245,40.1389263788859,914.471581013997,353.666974894205,0.192
2019,1,1,10,38.089499982198,2.96206666827201,0.819633334409445,44.5869055430094,978.551782226562,482.62440846761,0.192
2019,1,1,11,36.223166847229,1.91981666882832,2.14070000648498,44.0244638442993,1006.70961405436,555.822941080729,0.192
2019,1,1,12,35.0821666081746,1.64185001055399,3.23666667540868,98.3400356928507,865.31721420288,546.147742716471,0.192
2019,1,1,13,32.4526666005452,1.97785000205039,4.60928336381912,136.008642896016,731.14624633789,477.149709065755,0.192
2019,1,1,14,29.2420000076293,3.07461666663487,5.73988332748413,128.251902770996,550.083182271321,337.862220255533,0.192
2019,1,1,15,31.7293333689371,3.14693333109219,5.88186666965484,135.569649251302,96.7066166877746,146.358010864257,0.192
2019,1,1,16,35.7808475171105,4.17962712352558,5.48288136013483,33.495504348965,2.286679660712,34.4826193583213,0.192
2019,1,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,2,7,65.594285583496,5.43762858254568,0.284942857708249,10.4218828201293,0.06022419802778,8.1095655053854,0.192
2019,1,2,8,67.4658336639404,5.76493331193924,0.063550000404939,64.9302613576253,0.796491847683986,61.8938965479532,0.192
2019,1,2,9,66.0555002848307,5.71179998318354,0.149066666311894,162.210440444946,127.129471446573,199.693260320027,0.192
2019,1,2,10,65.7068334579467,5.72228333950042,0.33908333381017,143.797610727945,12.9374100727339,144.150811386108,0.192
2019,1,2,11,65.1955001831054,4.65286667744318,0.377383334438006,93.374562327067,0.252863548199335,88.0277202606201,0.192
2019,1,2,12,60.910499827067,4.73305002053578,0.814650000135103,147.844222132364,1.36748832315206,141.092757924397,0.192
2019,1,2,13,56.7614999771118,4.78108334143956,1.48393333355585,290.594611104329,234.632681734363,381.362916819254,0.192
2019,1,2,14,59.5060002009073,5.44968331654866,1.57641666730244,181.702491633097,1.02156214589873,176.178101476033,0.192
2019,1,2,15,61.103166770935,5.18116664886474,1.27664999365806,105.751433563232,0.2842765626808,101.339176559448,0.192
2019,1,2,16,70.7271189285537,4.78155930971695,0.476915250390262,24.3250065577232,1.13865424644486,22.7945444866762,0.192
2019,1,2,17,69.4385713849748,3.52942855017525,0.369142851659229,3.10235544613429,9.86763559068952,2.47708537536008,0.192
2019,1,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,2,21,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,3,7,68.4363416346108,2.22390245519033,-3.76931708615,13.6866930099885,253.559757612878,38.9078304505929,0.192
2019,1,3,8,59.2706666310628,4.01323331991831,-2.69239999453226,34.2241957028706,766.752014160156,188.858302561442,0.192
2019,1,3,9,52.3656667073567,3.93429998556772,-1.40318332910537,42.5272037506103,919.748995971679,356.93340250651,0.192
2019,1,3,10,48.1859999974568,3.21958332061767,-0.184683330141706,44.8396863937377,982.963799031575,486.12185160319,0.192
2019,1,3,11,44.2215000152587,3.30358331600825,1.32703333397706,47.3474482218424,1004.66638793945,558.278390502929,0.192
2019,1,3,12,39.1651664733886,2.58430000245571,2.60735001365343,45.5263044357299,1009.82134297688,569.504892985026,0.192
2019,1,3,13,33.2060000101725,3.37043336431185,4.01408332983652,46.8057921091715,989.805747477213,518.290883890787,0.192
2019,1,3,14,32.3218331336975,2.69066665172576,4.78421665032704,75.1158006032308,774.361284891764,373.374846649169,0.192
2019,1,3,15,29.1445000648498,2.09613333543141,5.71533336639404,38.8468848228454,798.105366007487,246.164189656575,0.192
2019,1,3,16,28.9611665725708,4.34988332986831,6.00688336690266,16.0704438944657,499.143842784563,74.9062585274378,0.192
2019,1,3,17,32.349998474121,4.17199993133544,5.09299993515014,0.552554011344909,12.4542846679687,3.80376529693603,0.192
2019,1,3,18,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,3,19,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,3,21,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,4,7,72.5361903962634,0.512261900075134,-3.42919046538216,16.0738699498275,203.209266897934,38.1876502434412,0.192
2019,1,4,8,58.9718332290649,0.807100000884383,-1.96185000737508,41.0435379981994,755.705994669596,195.545210138956,0.192
2019,1,4,9,50.3153331756591,1.03226666990667,-0.267416668442698,44.493093363444,896.591241455078,356.08447672526,0.192
2019,1,4,10,45.7155000686645,1.95930001487334,1.73401668469111,54.2182680765787,944.7042775472,482.079108683268,0.192
2019,1,4,11,40.6296666463216,2.41073333621025,4.17593332529068,120.447525405883,845.320988972981,549.440812174479,0.192
2019,1,4,12,35.9049999872843,2.56258332729339,6.01546665827433,169.412744267781,705.23486735026,531.702167256673,0.192
2019,1,4,13,32.7615001042683,2.75350000460942,7.37016662756602,85.6946416854858,913.254699198405,523.548106892903,0.192
2019,1,4,14,29.6625000317891,2.04913333853085,8.19713331858317,134.255197143554,748.00199839274,422.258895111084,0.192
2019,1,4,15,28.1268332163492,1.58594999710718,8.96283332506815,77.0362805684407,454.788000488281,200.205140813191,0.192
2019,1,4,16,27.0327658957623,1.84542553475562,9.46893614911018,34.4909968049602,604.233683484665,111.439023038174,0.192
2019,1,4,17,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,4,18,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,4,19,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,4,21,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,4,22,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,4,23,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,5,7,70.6361533923026,1.23753845386016,-2.10451281682038,16.4326948687816,300.571762215823,46.7360315322876,0.192
2019,1,5,8,55.1061667760213,0.98976666786087,0.403566668663794,48.1728366851806,729.576055908203,194.815756607055,0.192
2019,1,5,9,48.661166636149,1.37909998794396,2.61888332565625,60.9690807342529,807.499837239583,341.51797281901,0.192
2019,1,5,10,43.6293334325154,1.35028333018223,3.66481666564941,64.1944726943969,894.427322387695,470.749603271484,0.192
2019,1,5,11,38.231166712443,1.31880000090847,5.38471666971842,52.7402015050252,999.423993937174,567.885390726725,0.192
2019,1,5,12,33.3051666895548,1.30096667531567,7.26521667639414,43.9254467010498,1026.58410746256,584.330553181966,0.192
2019,1,5,13,28.8731667836507,2.60326665441195,9.58650000890096,39.878287188212,1013.94757995605,530.292186482747,0.192
2019,1,5,14,23.7949999173482,1.80941666613022,10.7091667334238,30.3938724517822,972.17348836263,416.291153971354,0.192
2019,1,5,15,22.4229998906453,1.55146666665871,11.2758333524068,21.0564259211222,860.367859903971,256.316404724121,0.192
2019,1,5,16,25.3016981448767,2.46067926118958,11.4743396111254,10.1182618971984,581.378994923717,89.3814642924182,0.192
2019,1,5,17,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,5,18,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,5,22,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,6,7,54.0724444071451,4.69842222531636,-0.273622220012152,13.2773005488846,268.565103021119,37.8515806115335,0.192
2019,1,6,8,45.3196666717529,5.07091666062673,0.607583334234853,32.4885041554768,798.93499247233,193.345530954996,0.192
2019,1,6,9,40.7881668726603,4.86631668408711,1.36499999264876,40.8548327128092,950.817891438802,366.277653503418,0.192
2019,1,6,10,32.5066667874654,5.02618332306544,2.88606666723887,45.43004544576,1011.81470438639,499.735283915201,0.192
2019,1,6,11,25.2300000508626,6.9459333260854,4.3898666858673,50.4750862757364,1042.83866170247,580.709594726562,0.192
2019,1,6,12,21.2285000483195,6.14526666800181,5.91440001328786,54.6944162368774,1033.13908793131,590.443418375651,0.192
2019,1,6,13,18.0411667188008,5.61765001614888,7.01346668402353,48.2221928914388,1024.41567586263,538.710830688476,0.192
2019,1,6,14,16.5346666812896,5.48878331184387,7.70276668866475,42.3495653788248,981.211159261067,425.403536478678,0.192
2019,1,6,15,18.0839999834696,4.86785000562667,7.69186665217081,34.1471403439839,876.918681844075,264.501107279459,0.192
2019,1,6,16,18.7703332901,3.91921666463216,7.20503332614898,16.6532193462053,595.058665974934,86.7945077896118,0.192
2019,1,6,17,20.2516663869222,4.8644999663035,6.42633326848347,1.93821619451046,190.117329915364,8.11711847782135,0.192
2019,1,6,18,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,6,19,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,6,21,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,7,7,52.2097673637922,1.03893023763978,-2.80613951904829,10.0522211859392,285.343686201284,39.2663605102272,0.192
2019,1,7,8,45.6196667989095,1.10438333523149,-1.65876666903495,23.8938117663065,793.069450887044,190.24449818929,0.192
2019,1,7,9,39.0876665115356,2.28426667054494,0.226533334362708,34.8646682103474,941.552462768554,361.073730977376,0.192
2019,1,7,10,32.4523334185282,2.70891666809717,2.22488332788149,39.7935021718343,1004.39872639973,493.669482421875,0.192
2019,1,7,11,29.1503332773844,2.82901666959126,3.76691668828328,42.1721193949381,1030.35775756835,570.501337687174,0.192
2019,1,7,12,25.850333404541,2.34256667097409,5.47553332646687,40.2590180079142,1033.40252888997,582.799206542968,0.192
2019,1,7,13,23.1576667467753,1.86543333629767,6.6193333307902,37.6470379511515,1012.85844828287,530.216628011067,0.192
2019,1,7,14,20.3678332964579,2.12223333319028,7.89926669597625,33.0849998156229,967.349872843424,419.243123372395,0.192
2019,1,7,15,19.5971666971842,1.92855000197887,8.28993333975474,26.3154383977254,865.08310546875,261.921238962809,0.192
2019,1,7,16,21.2847272699529,1.91183635646646,8.40152733542702,12.9821181747046,427.327232360839,78.7443696108731,0.192
2019,1,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,7,19,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,7,21,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,7,23,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,8,7,62.3644183846407,1.54586045132126,-4.40576743525128,24.9438345786617,292.001122214419,50.4960569947264,0.192
2019,1,8,8,39.5111664454142,1.35928332805633,-0.14198333689322,42.5996552785237,794.882768758138,203.465361022949,0.192
2019,1,8,9,33.3713332811991,1.65885000427563,2.25590000748634,42.1714485168457,931.049697875976,366.757055155436,0.192
2019,1,8,10,28.3386666933695,1.77526667614777,4.21983333031336,50.6131469726562,989.354653930664,502.427305094401,0.192
2019,1,8,11,20.4865000406901,4.14368334611256,6.75994999408721,50.572920735677,1034.70357055664,585.397022501627,0.192
2019,1,8,12,19.605499903361,4.59008335669835,7.94283339182535,108.480462837219,992.48678334554,627.90720316569,0.192
2019,1,8,13,19.9700000762939,4.55806667407353,8.88570008277893,278.76818186442,335.315295092264,428.08199818929,0.192
2019,1,8,14,19.3994999885559,4.63723330895106,9.61433332761128,204.786658986409,111.047629833221,235.267973836263,0.192
2019,1,8,15,17.9973333676656,3.20283333857854,10.1776666323343,151.396844991048,180.141049446662,183.957592773437,0.192
2019,1,8,16,18.0992856025695,2.19576786458492,10.0380357163293,32.7080262335283,546.656620025634,101.426300900323,0.192
2019,1,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,8,18,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,8,21,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,8,22,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,8,23,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,9,7,42.881363695318,1.1781590973789,1.04918181760744,34.6844658851623,155.720572070784,46.1121009804985,0.192
2019,1,9,8,31.6826664924621,1.48610000212987,4.00469998518625,121.16370156606,440.801317628224,200.029846191406,0.192
2019,1,9,9,27.2405000368754,1.47800000607967,5.14729999701182,170.411338678995,39.0359928513566,178.67825978597,0.192
2019,1,9,10,29.7700002034505,1.44224999989382,4.86843333244323,190.349935658772,12.042984115084,193.268431091308,0.192
2019,1,9,11,28.7623332977294,1.32041666805744,4.97736665407816,281.322465769449,41.9799570878346,295.075868733723,0.192
2019,1,9,12,24.8378332455952,1.4249166637659,5.81575000286102,259.660596211751,8.94190937479337,258.444235992431,0.192
2019,1,9,13,23.6826666514078,2.28511665364106,6.49268334706624,286.221865590413,112.109455551703,325.101879119873,0.192
2019,1,9,14,24.7332692146301,2.59548076528769,7.00398071912618,218.40680533189,13.9302501826672,218.049177316518,0.192
2019,1,9,15,32.3799998506586,2.99691489148647,6.9329787416661,59.460666697076,0.0853703329339623,57.442996897596,0.192
2019,1,9,16,32.7323077275202,1.96433334167187,6.94841021757859,17.4032955047411,0.0895673382836274,16.4644463245685,0.192
2019,1,9,17,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,9,18,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,9,19,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,9,20,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,9,21,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,9,22,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,9,23,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,10,7,89.8039993286132,2.17075998783111,0.247119999527931,15.1896180811524,0.0479194068349897,19.0842385458946,0.192
2019,1,10,8,77.1417020432492,3.68685103223678,-0.0877234042780672,45.1474907246041,0.0742612155946962,53.6445254873722,0.192
2019,1,10,9,73.5459996541341,3.73473329544067,-0.363633333581189,124.937812741597,182.515108224252,204.191344451904,0.192
2019,1,10,10,62.465666770935,4.52371668815612,0.92936666291207,188.623827616373,490.622800367077,413.953095753987,0.192
2019,1,10,11,55.9091664632161,5.20034998257954,1.77201667229334,232.609249369303,34.8649944384892,267.595894877115,0.192
2019,1,10,12,49.3721665700276,4.83266668717066,2.91576667229334,191.939453125,659.863105756044,542.969840749104,0.192
2019,1,10,13,45.2664999643961,6.03465000391006,3.6253833413124,185.953946812947,626.204939615726,483.663605244954,0.192
2019,1,10,14,42.5643334706624,7.04158334732055,3.73725001017252,132.599861780802,857.585012308756,467.112201944986,0.192
2019,1,10,15,39.6336667378743,6.85281661351521,3.77403334379196,147.731487655639,337.23093783458,230.131583404541,0.192
2019,1,10,16,36.7256666819254,7.52806668281555,3.61426665385564,52.8329195340474,300.461318824688,75.9506491978963,0.192
2019,1,10,17,38.3952939650591,7.34129409229054,3.1266470376183,8.40935351546196,86.9024980664253,10.0229248018825,0.192
2019,1,10,18,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,10,19,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,10,21,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,10,22,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,10,23,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,11,6,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,11,7,52.8995122211735,1.07536585011133,-5.39970730572212,11.1637666385348,331.243817321774,43.4479487465649,0.192
2019,1,11,8,45.9178332010904,1.94968333045641,-4.05463331540425,29.4781773885091,787.23074239095,193.320966339111,0.192
2019,1,11,9,41.1891666412353,2.30183333357175,-2.85034999052683,39.6049591700236,935.602912394205,366.161831665039,0.192
2019,1,11,10,33.936666615804,1.86873332659403,-1.50231666366259,41.7520072937011,997.543088785807,499.851764424641,0.192
2019,1,11,11,29.7354999542236,1.63950000405311,0.335550002474337,42.2447578430175,1026.482619222,579.336382039388,0.192
2019,1,11,12,23.8435000737508,3.10889999866485,2.03050000468889,43.3243299484252,1033.83425496419,596.543786621093,0.192
2019,1,11,13,18.3136665980021,3.84011667569478,3.50520000457763,43.6653341929117,1016.70563557942,546.077852884928,0.192
2019,1,11,14,17.4731666882832,3.90570001999537,4.80631666183471,39.0502701441447,972.432433064778,434.980338541666,0.192
2019,1,11,15,18.7536665598551,4.29286668300628,5.61203331152598,32.053780333201,870.595887247721,275.21663869222,0.192
2019,1,11,16,20.9228334108988,3.96069999138514,5.76903332869211,17.0554862658182,599.041824849446,96.7546630223592,0.192
2019,1,11,17,22.0450000762939,3.33775001764297,5.47874999046325,1.63489389419555,285.947540283203,16.6684467792511,0.192
2019,1,11,18,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,11,19,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,11,20,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,11,21,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,11,22,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,11,23,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,12,3,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,12,5,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,12,6,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,12,7,53.4646664089626,2.0549555434121,-1.51295555167728,12.0522964411311,290.008474564386,39.5001971880594,0.192
2019,1,12,8,46.229000155131,1.80776666800181,-0.130400000760952,31.6108020146687,765.361939493815,190.871988677978,0.192
2019,1,12,9,37.5791667302449,1.2990833406647,1.73751666545867,34.5793924331665,920.144500732421,362.985300191243,0.192
2019,1,12,10,35.064999961853,1.8086166669925,2.93095000982284,39.5408145268758,989.779671223958,499.972233581543,0.192
2019,1,12,11,31.1413334846496,1.75391666491826,3.46141666173934,42.4932994206746,1018.51008504231,579.412109375,0.192
2019,1,12,12,27.5136666933695,2.36848332683245,4.5658999800682,45.2832321166992,1019.71977742513,594.043959554036,0.192
2019,1,12,13,25.4400000890096,1.91748332083225,5.49291670322418,43.4030008951822,998.890504964192,542.438180033365,0.192
2019,1,12,14,21.41016664505,2.641283339262,7.0728833357493,38.8058558781941,955.095128377278,432.975512695312,0.192
2019,1,12,15,21.7334998766581,3.34003332058588,7.8461332877477,33.3441374778747,855.535102335612,275.538395182291,0.192
2019,1,12,16,22.5269491228006,2.07889831066131,8.01944068326788,14.3056176390688,587.838326664294,98.0669452214645,0.192
2019,1,12,17,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,12,18,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,12,19,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,12,20,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,12,21,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,12,22,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,12,23,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,13,3,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,13,4,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,13,5,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,13,6,0.0,0.0,0.0,0.0,0.0,0.0,0.192
2019,1,13,7,42.5176594510991,2.08314893727606,0.593872342337953,18.5991230061713,259.387171475494,40.4420101541153,0.192
2019,1,13,8,36.8401666641235,1.45581667224566,2.18220000267028,38.5473109881083,381.919414466619,129.507194391886,0.192
